start_date,start_time,start_temp,start_weather,end_date,end_time,end_temp,end_weather,location,species,number,sun_expos,plant_location,lawn_dist,bird_dist,bird_type,building_dist,road_dist,tree_dist,patch_diversity,patch_flower_diversity,patch_percent_native,mw_density,nearby_mw,total_num_mw_species,total_mw_stems,num_TUB_stems,num_SYR_stems,num_INC_stems,num_CUR_stems,percent_lawn,habitat,property_trees,mw_height_cm,mw_phenology,nearby_diversity,nearby_flower_diversity,nearby_flower_identity,nearby_tallest_identity,nearby_tallest_height_cm,honeydew,sooty_mold,cat_age,cat_length_mm,cat_treatment,cat_survival,cat_feeding_sites,control_cat_eaten,open_cat_body_present,num_myzo,num_nerii,myzo_leaf,nerii_leaf,num_other_aphid,identity_other_aphid,total_num_aphid
8/12/25,11:19,78,sunny,8/13/25,10:56,79,cloudy,MHA,SYR,2,full,middle,2,30,bath,10,20,10,6,5,75,1,SYR,2,70,0,10,60,0,,,,85,vegetative,5,1,trefoil,Goldenrod,144,n,n,7,5,open,n,0,na,,0,50-200,0,0,0,na,50-200
7/8/25,9:45,75,sunny,7/9/25,9:48,74,cloudy,MHO,INC,1,shade,edge,3,na,na,25,60,10,8,3,75,1,INC,3,51,0,30,20,1,,,,57,pre-flowering,1,0,,Swamp milkweed,77,n,n,6,11,control ,y,1,na,,0,0,0,0,0,na,0
7/8/25,9:45,75,sunny,7/9/25,9:48,74,cloudy,MHO,INC,1,shade,edge,2,na,na,25,60,10,8,3,75,1,INC,3,51,0,30,20,1,,,,57,pre-flowering,1,0,,Swamp milkweed,77,n,n,6,7,open,y,2,na,,0,0,0,0,0,na,0
7/8/25,9:50,75,sunny,7/9/25,9:48,74,cloudy,MHO,INC,2,shade,edge,3,na,na,25,60,10,8,3,75,4,INC,3,51,0,30,20,1,,,,88,pre-flowering,1,0,,Swamp milkweed,108,n,n,6,11,control ,y,2,na,,0,0,0,0,0,na,0
7/8/25,9:50,75,sunny,7/9/25,9:48,74,cloudy,MHO,INC,2,shade,edge,2,na,na,25,60,10,8,3,75,4,INC,3,51,0,30,20,1,,,,88,pre-flowering,1,0,,Swamp milkweed,108,n,n,6,13,open,y,0,na,,0,0,0,0,0,na,0
7/8/25,9:58,75,sunny,7/9/25,9:53,74,cloudy,MHO,SYR,1,shade,edge,2,na,na,30,10,10,5,3,25,0,na,3,51,0,30,20,1,,,,87,pre-flowering,5,0,,Japanese stillgrass,64,n,n,6,9,control,y,1,na,,<50,0,5,0,0,na,<50
7/8/25,9:58,75,sunny,7/9/25,9:53,74,cloudy,MHO,SYR,1,shade,edge,1,na,na,30,10,10,5,3,25,0,na,3,51,0,30,20,1,,,,87,pre-flowering,5,0,,Japanese stillgrass,64,n,n,6,10,open,n,0,na,,<50,0,5,0,0,na,<50
7/8/25,10:05,75,sunny,7/9/25,9:53,74,cloudy,MHO,SYR,2,shade,middle,5,na,na,35,6,10,5,3,25,2,SYR,3,51,0,30,20,1,,,,151,pre-flowering,7,0,,Black raspberry,55,n,n,6,7,control ,y,1,na,,200-500,0,10,0,0,na,200-500
7/8/25,10:05,75,sunny,7/9/25,9:53,74,cloudy,MHO,SYR,2,shade,middle,4,na,na,35,6,10,5,3,25,2,SYR,3,51,0,30,20,1,,,,151,pre-flowering,7,0,,Black raspberry,55,n,n,6,7,open,n,0,na,,200-500,0,10,0,0,na,200-500
7/22/25,10:00,67,sunny,7/23/25,9:42,71,cloudy,MHO,INC,3,shade,middle ,4,na,na,30,80,5,8,3,75,10,INC,3,51,0,30,20,1,,,,70,pre-flowering,4,0,,Tropical milkweed ,65,n,n,4,4,control ,y,4,na,,0,0,0,0,0,na,0
7/22/25,10:00,67,sunny,7/23/25,9:42,71,cloudy,MHO,INC,3,shade,middle ,3,na,na,30,80,5,8,3,75,10,INC,3,51,0,30,20,1,,,,70,pre-flowering,4,0,,Tropical milkweed ,65,n,n,4,8,open,y,0,na,,0,0,0,0,0,na,0
7/22/25,10:02,67,sunny,7/23/25,9:44,71,cloudy,MHO,INC,4,shade,edge,5,na,na,30,80,5,8,3,75,10,INC,3,51,0,30,20,1,,,,38,vegetative,3,0,,Swamp milkweed,59,n,n,4,7,control ,y,1,na,,0,0,0,0,0,na,0
7/22/25,10:02,67,sunny,7/23/25,9:44,71,cloudy,MHO,INC,4,shade,edge,4,na,na,30,80,5,8,3,75,10,INC,3,51,0,30,20,1,,,,38,vegetative,3,0,,Swamp milkweed,59,n,n,4,7,open,y,0,na,,0,0,0,0,0,na,0
7/22/25,10:13,67,sunny,7/23/25,9:49,71,cloudy,MHO,SYR,3,partial,middle ,3,na,na,30,10,10,5,3,25,1,SYR,3,51,0,30,20,1,,,,117,flowering,2,0,,Common milkweed,65,n,n,4,9,control ,y,1,na,,<50,0,1,0,0,na,<50
7/22/25,10:13,67,sunny,7/23/25,9:49,71,cloudy,MHO,SYR,3,partial,middle ,2,na,na,30,10,10,5,3,25,1,SYR,3,51,0,30,20,1,,,,117,flowering,2,0,,Common milkweed,65,n,n,4,8,open,n,0,na,,<50,0,1,0,0,na,<50
7/22/25,10:15,67,sunny,7/23/25,9:51,71,cloudy,MHO,SYR,4,partial,middle ,6,na,na,35,10,15,5,3,25,0,na,3,51,0,30,20,1,,,,104,flowering,6,0,,Raspberry,102,n,n,4,6,control ,y,1,na,,50-200,0,2,0,0,na,50-200
7/22/25,10:15,67,sunny,7/23/25,9:51,71,cloudy,MHO,SYR,4,partial,middle ,5,na,na,35,10,15,5,3,25,0,na,3,51,0,30,20,1,,,,104,flowering,6,0,,Raspberry,102,n,n,4,7,open,y,1,na,,50-200,0,2,0,0,na,50-200
8/5/25,9:50,70,sunny,8/6/25,10:09,72,cloudy,MHO,INC,1,shade,edge,5,na,na,25,60,10,8,3,75,1,INC,3,51,0,30,20,1,,,,81,flowering,1,1,,Swamp milkweed,108,n,n,8,10,control,y,4,na,,0,50-200,0,0,0,na,50-200
8/5/25,9:50,70,sunny,8/6/25,10:09,72,cloudy,MHO,INC,1,shade,edge,4,na,na,25,60,10,8,3,75,1,INC,3,51,0,30,20,1,,,,81,flowering,1,1,,Swamp milkweed,108,n,n,8,12,open,y,0,na,,0,50-200,0,0,0,na,50-200
8/5/25,9:53,70,sunny,8/6/25,10:11,72,cloudy,MHO,INC,5,shade,edge,5,na,na,25,75,5,8,3,75,3,INC,3,51,0,30,20,1,,,,32,vegetative,3,3,,Swamp milkweed,32,n,n,8,8,control,y,2,na,,0,0,0,0,0,na,0
8/5/25,9:53,70,sunny,8/6/25,10:11,72,cloudy,MHO,INC,5,shade,edge,4,na,na,25,75,5,8,3,75,3,INC,3,51,0,30,20,1,,,,32,vegetative,3,3,,Swamp milkweed,32,n,n,8,6,open,n,0,na,,0,0,0,0,0,na,0
8/5/25,9:59,70,sunny,8/6/25,10:14,72,cloudy,MHO,SYR,1,shade,edge,4,na,na,30,10,10,5,3,25,0,na,3,51,0,30,20,1,,,,98,post-flowering,2,0,,Grass,80,n,n,8,11,control,y,1,na,,<50,50-200,10,0,0,na,50-200
8/5/25,9:59,70,sunny,8/6/25,10:14,72,cloudy,MHO,SYR,1,shade,edge,3,na,na,30,10,10,5,3,25,0,na,3,51,0,30,20,1,,,,98,post-flowering,2,0,,Grass,80,n,n,8,10,open,n,0,na,,<50,50-200,10,0,0,na,50-200
8/5/25,10:02,70,sunny,8/6/25,10:16,72,cloudy,MHO,SYR,5,partial,middle ,11,na,na,40,3,10,5,3,25,0,na,3,51,0,30,20,1,,,,157,post-flowering,3,0,,Grass,81,n,n,8,10,control,y,0,na,,<50,0,0,0,0,na,<50
8/5/25,10:02,70,sunny,8/6/25,10:16,72,cloudy,MHO,SYR,5,partial,middle ,10,na,na,40,3,10,5,3,25,0,na,3,51,0,30,20,1,,,,157,post-flowering,3,0,,Grass,81,n,n,8,11,open,y,0,na,,<50,0,0,0,0,na,<50
7/1/25,10:30,76,cloudy,7/2/25,10:26,75,sunny,SHA,SYR,1,full,middle,0,3,birdhouse,15,40,15,9,6,50,1,SYR,1,80,0,80,0,0,,,,104,pre-flowering,7,1,,Common milkweed,129,n,n,10,8,control,y,2,na,,<50,0,0,0,0,na,<50
7/1/25,10:30,76,cloudy,7/2/25,10:26,75,sunny,SHA,SYR,1,full,middle,0,3,birdhouse,15,40,15,9,6,50,1,SYR,1,80,0,80,0,0,,,,104,pre-flowering,7,1,,Common milkweed,129,n,n,10,8,open,y,0,na,,<50,0,0,0,0,na,<50
7/1/25,10:34,76,cloudy,7/2/25,10:25,75,sunny,SHA,SYR,2,full,middle,0,10,feeder,8,20,15,9,6,50,3,SYR,1,80,0,80,0,0,,,,65,vegetative,7,0,,Common milkweed,86,n,n,10,8,control,y,2,na,,<50,0,0,0,0,na,<50
7/1/25,10:34,76,cloudy,7/2/25,10:25,75,sunny,SHA,SYR,2,full,middle,0,10,feeder,8,20,15,9,6,50,3,SYR,1,80,0,80,0,0,,,,65,vegetative,7,0,,Common milkweed,86,n,n,10,10,open,y,0,na,,<50,0,0,0,0,na,<50
7/15/25,11:38,75,cloudy,7/16/25,12:25,82,cloudy,SHA,SYR,3,full,middle,3,3,bath,10,20,15,9,6,50,2,SYR,1,80,0,80,0,0,,,,85,pre-flowering,8,1,,Common milkweed,108,n,n,10,9,control ,y,2,na,,<50,0,0,0,0,na,<50
7/15/25,11:38,75,cloudy,7/16/25,12:25,82,cloudy,SHA,SYR,3,full,middle,3,3,bath,10,20,15,9,6,50,2,SYR,1,80,0,80,0,0,,,,85,pre-flowering,8,1,,Common milkweed,108,n,n,10,10,open,y,0,na,,<50,0,0,0,0,na,<50
7/15/25,11:42,75,cloudy,7/16/25,12:22,82,cloudy,SHA,SYR,4,shade,edge,8,10,birdhouse,3,20,10,9,6,50,2,SYR,1,80,0,80,0,0,,,,186,fruiting,5,0,,Common milkweed,192,n,n,10,6,control ,n,0,n,,50-200,0,0,0,0,na,50-200
7/15/25,11:42,75,cloudy,7/16/25,12:22,82,cloudy,SHA,SYR,4,shade,edge,8,10,birdhouse,3,20,10,9,6,50,2,SYR,1,80,0,80,0,0,,,,186,fruiting,5,0,,Common milkweed,192,n,n,10,5,open,y,1,na,,50-200,0,0,0,0,na,50-200
7/29/25,10:56,78,sunny,7/30/25,13:14,88,sunny,SHA,SYR,1,full,middle,0,3,birdhouse,15,40,15,9,6,50,1,SYR,1,80,0,80,0,0,,,,38,fruiting,8,1,,Dandelion,19,n,n,8,6,control,n,0,y ,,<50,0,0,0,0,na,<50
7/29/25,10:56,78,sunny,7/30/25,13:14,88,sunny,SHA,SYR,1,full,middle,0,3,birdhouse,15,40,15,9,6,50,1,SYR,1,80,0,80,0,0,,,,38,fruiting,8,1,,Dandelion,19,n,n,8,9,open,n,0,na,,<50,0,0,0,0,na,<50
7/29/25,10:51,78,sunny,7/30/25,13:16,88,sunny,SHA,SYR,5,full,edge,1,10,birdhouse,3,30,20,9,6,50,3,SYR,1,80,0,80,0,0,,,,91,vegetative,7,1,,Honeysuckle,205,n,n,8,6,control,y,1,na,,<50,0,0,0,0,na,<50
7/29/25,10:51,78,sunny,7/30/25,13:16,88,sunny,SHA,SYR,5,full,edge,1,10,birdhouse,3,30,20,9,6,50,3,SYR,1,80,0,80,0,0,,,,91,vegetative,7,1,,Honeysuckle,205,n,n,8,9,open,n,0,na,,<50,0,0,0,0,na,<50
8/12/25,9:54,78,sunny,8/13/25,10:11,76,cloudy,SHA,SYR,2,full,middle,0,10,feeder,8,20,15,9,6,50,3,SYR,1,80,0,80,0,0,,,,72,vegetative,7,3,"senna, tickseed, fleabane",Common milkweed,126,n,n,7,6,control,n,0,"unclear, disappeared",,0,<50,0,0,0,na,<50
8/12/25,9:54,78,sunny,8/13/25,10:11,76,cloudy,SHA,SYR,2,full,middle,0,10,feeder,8,20,15,9,6,50,3,SYR,1,80,0,80,0,0,,,,72,vegetative,7,3,"senna, tickseed, fleabane",Common milkweed,126,n,n,7,6,open,n,0,na,,0,<50,0,0,0,na,<50
8/12/25,10:01,78,sunny,8/13/25,10:17,76,cloudy,SHA,SYR,3,full,middle,3,3,bath,10,20,15,9,6,50,2,SYR,1,80,0,80,0,0,,,,136,post-flowering,8,1,tomato,Common milkweed,208,n,n,7,5,control,n,0,n,,0,1000-2000,0,50,0,na,1000-2000
8/12/25,10:01,78,sunny,8/13/25,10:17,76,cloudy,SHA,SYR,3,full,middle,3,3,bath,10,20,15,9,6,50,2,SYR,1,80,0,80,0,0,,,,136,post-flowering,8,1,tomato,Common milkweed,208,n,n,7,6,open,y,1,na,,0,1000-2000,0,50,0,na,1000-2000
7/1/25,12:44,78,cloudy,7/2/25,11:29,77,sunny,SHE,INC,1,partial,edge,21,na,na,15,40,10,13,9,50,0,na,3,110,5,100,5,0,,,,55,pre-flowering,5,1,,Cilantro,76,n,n,10,11,control,y,1,na,,0,0,0,0,0,na,0
7/1/25,12:44,78,cloudy,7/2/25,11:29,77,sunny,SHE,INC,1,partial,edge,20,na,na,15,40,10,13,9,50,0,na,3,110,5,100,5,0,,,,55,pre-flowering,5,1,,Cilantro,76,n,n,10,10,open,y,1,na,,0,0,0,0,0,na,0
7/15/25,13:43,80,cloudy,7/16/25,13:19,83,cloudy,SHE,INC,2,shade,edge,2,na,na,40,50,8,13,9,50,0,na,3,110,5,100,5,0,,,,41,vegetative,7,0,,Grass,52,n,n,10,10,control ,y,2,na,,0,0,0,0,0,na,0
7/15/25,13:43,80,cloudy,7/16/25,13:19,83,cloudy,SHE,INC,2,shade,edge,1,na,na,40,50,8,13,9,50,0,na,3,110,5,100,5,0,,,,41,vegetative,7,0,,Grass,52,n,n,10,12,open,n,0,na,,0,0,0,0,0,na,0
7/15/25,13:48,80,cloudy,7/16/25,13:20,83,cloudy,SHE,INC,3,partial,middle ,5,na,na,45,55,8,13,9,50,1,SYR,3,110,5,100,5,0,,,,74,pre-flowering,9,0,,Dogbane,87,n,n,10,8,control ,y,2,na,,0,0,0,0,0,na,0
7/15/25,13:48,80,cloudy,7/16/25,13:20,83,cloudy,SHE,INC,3,partial,middle ,4,na,na,45,55,8,13,9,50,1,SYR,3,110,5,100,5,0,,,,74,pre-flowering,9,0,,Dogbane,87,n,n,10,11,open,n,0,na,y,0,0,0,0,0,na,0
7/29/25,13:04,84,sunny,7/30/25,14:28,89,sunny,SHE,INC,1,partial,edge,23,na,na,15,40,10,13,9,50,0,na,3,110,5,100,5,0,,,,72,flowering,3,0,,Cilantro,82,n,n,8,9,control,n,0,y ,,0,0,0,0,0,na,0
7/29/25,13:04,84,sunny,7/30/25,14:28,89,sunny,SHE,INC,1,partial,edge,22,na,na,15,40,10,13,9,50,0,na,3,110,5,100,5,0,,,,72,flowering,3,0,,Cilantro,82,n,n,8,7,open,y,1,na,,0,0,0,0,0,na,0
7/29/25,12:58,84,sunny,7/30/25,14:25,89,sunny,SHE,INC,2,shade,edge,4,na,na,40,50,8,13,9,50,0,na,3,110,5,100,5,0,,,,45,vegetative,9,1,,Grass,52,n,n,8,6,control,y,0,na,,0,0,0,0,0,na,0
7/29/25,12:58,84,sunny,7/30/25,14:25,89,sunny,SHE,INC,2,shade,edge,3,na,na,40,50,8,13,9,50,0,na,3,110,5,100,5,0,,,,45,vegetative,9,1,,Grass,52,n,n,8,9,open,n,0,na,,0,0,0,0,0,na,0
8/12/25,12:11,84,sunny,8/13/25,11:19,80,raining,SHE,INC,2,shade,edge,6,na,na,40,50,8,13,9,50,0,na,3,110,5,100,5,0,,,,45,vegetative,6,2,"woodsorrel, tickseed",Grass,69,n,n,7,7,control,n,0,gone,,0,0,0,0,0,na,0
8/12/25,12:11,84,sunny,8/13/25,11:19,80,raining,SHE,INC,2,shade,edge,5,na,na,40,50,8,13,9,50,0,na,3,110,5,100,5,0,,,,45,vegetative,6,2,"woodsorrel, tickseed",Grass,69,n,n,7,6,open,n,0,na,,0,0,0,0,0,na,0
8/12/25,12:15,84,sunny,8/13/25,11:21,80,raining,SHE,INC,3,partial,middle ,7,na,na,45,55,8,13,9,50,1,SYR,3,110,5,100,5,0,,,,74,post-flowering,7,2,"black-eyed susan, geranium",Dogbane,85,n,n,7,8,control,y,0,na,,0,0,0,0,0,na,0
8/12/25,12:15,84,sunny,8/13/25,11:21,80,raining,SHE,INC,3,partial,middle ,6,na,na,45,55,8,13,9,50,1,SYR,3,110,5,100,5,0,,,,74,post-flowering,7,2,"black-eyed susan, geranium",Dogbane,85,n,n,7,6,open,n,0,na,,0,0,0,0,0,na,0
8/12/25,12:23,84,sunny,8/13/25,11:14,80,raining,SHE,SYR,1,partial,middle,4,na,na,40,80,6,13,9,50,0,na,3,110,5,100,5,0,,,,149,fruiting,4,1,geranium,Common milkweed,100,n,n,7,5,control,y,1,na,,<50,0,0,0,0,na,<50
8/12/25,12:23,84,sunny,8/13/25,11:14,80,raining,SHE,SYR,1,partial,middle,3,na,na,40,80,6,13,9,50,0,na,3,110,5,100,5,0,,,,149,fruiting,4,1,geranium,Common milkweed,100,n,n,7,8,open,n,0,na,,<50,0,0,0,0,na,<50
8/12/25,12:19,84,sunny,8/13/25,11:22,80,raining,SHE,SYR,2,full,edge,2,na,house,40,90,10,13,9,50,2,SYR,3,110,5,100,5,0,,,,90,vegetative,6,1,geranium,Grass,75,n,n,7,5,control,y,0,na,,<50,0,0,0,0,na,<50
8/12/25,12:19,84,sunny,8/13/25,11:22,80,raining,SHE,SYR,2,full,edge,1,na,house,40,90,10,13,9,50,2,SYR,3,110,5,100,5,0,,,,90,vegetative,6,1,geranium,Grass,75,n,n,7,5,open,y,0,na,,<50,0,0,0,0,na,<50
7/1/25,11:41,77,cloudy,7/2/25,11:07,76,sunny,SM,INC,1,full,edge,5,30,birdhouse,20,10,8,16,12,50,6,INC,2,20,5,0,15,0,,,,80,flowering,8,2,,Swamp milkweed,96,n,n,10,10,control,n,1,"y, SSB thru bag",,0,0,0,0,0,na,0
7/1/25,11:41,77,cloudy,7/2/25,11:07,76,sunny,SM,INC,1,full,edge,5,30,birdhouse,20,10,8,16,12,50,6,INC,2,20,5,0,15,0,,,,80,flowering,8,2,,Swamp milkweed,96,n,n,10,9,open,n,0,na,,0,0,0,0,0,na,0
7/1/25,11:47,77,cloudy,7/2/25,11:11,76,sunny,SM,INC,2,full,middle,4,20,birdhouse,2,30,20,16,12,50,0,na,2,20,5,0,15,0,,,,82,vegetative,5,0,,Iris,67,n,n,10,9,control,y,2,na,,0,0,0,0,0,na,0
7/1/25,11:47,77,cloudy,7/2/25,11:11,76,sunny,SM,INC,2,full,middle,4,20,birdhouse,2,30,20,16,12,50,0,na,2,20,5,0,15,0,,,,82,vegetative,5,0,,Iris,67,n,n,10,10,open,y,3,na,,0,0,0,0,0,na,0
7/15/25,14:23,82,cloudy,7/16/25,13:42,83,sunny,SM,INC,3,shade,middle ,3,15,birdhouse,3,20,20,16,12,50,0,na,2,20,5,0,15,0,,,,122,flowering,7,2,,Purple coneflower,138,n,n,10,9,control,n,0,n,,0,0,0,0,0,na,0
7/15/25,14:23,82,cloudy,7/16/25,13:42,83,sunny,SM,INC,3,shade,middle ,3,15,birdhouse,3,20,20,16,12,50,0,na,2,20,5,0,15,0,,,,122,flowering,7,2,,Purple coneflower,138,n,n,13,16,open,y,0,na,,0,0,0,0,0,na,0
7/15/25,14:29,82,cloudy,7/16/25,13:45,83,sunny,SM,INC,4,full ,middle ,4,30,birdhouse,15,10,8,16,12,50,6,INC,2,20,5,0,15,0,,,,65,fruiting,12,2,,Swamp milkweed,104,n,n,10,21,control,n,0,y,,0,0,0,0,0,na,0
7/15/25,14:29,82,cloudy,7/16/25,13:45,83,sunny,SM,INC,4,full ,middle ,4,30,birdhouse,15,10,8,16,12,50,6,INC,2,20,5,0,15,0,,,,65,fruiting,12,2,,Swamp milkweed,104,n,n,10,19,open,y,0,na,,0,0,0,0,0,na,0
7/29/25,14:35,91,sunny,7/30/25,14:49,90,sunny,SM,INC,1,full,edge,5,30,birdhouse,20,10,8,16,12,50,6,INC,2,20,5,0,15,0,,,,89,fruiting,7,2,,Swamp milkweed,105,n,n,8,10,control,y,1,na,,0,0,0,0,0,na,0
7/29/25,14:35,91,sunny,7/30/25,14:49,90,sunny,SM,INC,1,full,edge,5,30,birdhouse,20,10,8,16,12,50,6,INC,2,20,5,0,15,0,,,,89,fruiting,7,2,,Swamp milkweed,105,n,n,8,10,open,y,0,na,,0,0,0,0,0,na,0
7/29/25,14:30,91,sunny,7/30/25,14:47,90,sunny,SM,INC,5,partial,middle ,2,20,birdhouse,4,20,20,16,12,50,0,na,2,20,5,0,15,0,,,,42,vegetative,8,3,,Beebalm,77,n,n,8,10,control,y,1,na,,0,0,0,0,0,na,0
7/29/25,14:30,91,sunny,7/30/25,14:47,90,sunny,SM,INC,5,partial,middle ,2,20,birdhouse,4,20,20,16,12,50,0,na,2,20,5,0,15,0,,,,42,vegetative,8,3,,Beebalm,77,n,n,8,10,open,y,1,na,,0,0,0,0,0,na,0
8/12/25,13:46,87,sunny,8/13/25,11:56,80,cloudy,SM,INC,2,full,middle,4,20,birdhouse,2,30,20,16,12,50,0,na,2,20,5,0,15,0,,,,87,flowering,1,0,na,Iris,55,n,powdery mildew?,7,6,control,y,1,na,,0,50-200,0,5,0,na,50-200
8/12/25,13:46,87,sunny,8/13/25,11:56,80,cloudy,SM,INC,2,full,middle,4,20,birdhouse,2,30,20,16,12,50,0,na,2,20,5,0,15,0,,,,87,flowering,1,0,na,Iris,55,n,powdery mildew?,7,6,open,y,1,na,,0,50-200,0,5,0,na,50-200
8/12/25,13:54,87,sunny,8/13/25,11:58,80,cloudy,SM,INC,4,full ,middle ,4,30,birdhouse,15,10,8,16,12,50,6,INC,2,20,5,0,15,0,,,,65,fruiting,7,3,"purple coneflower, blazing star, 1:50 pic",Purple coneflower,105,n,n,7,4,control,n,0,n,,0,<50,0,0,0,na,<50
8/12/25,13:54,87,sunny,8/13/25,11:58,80,cloudy,SM,INC,4,full ,middle ,4,30,birdhouse,15,10,8,16,12,50,6,INC,2,20,5,0,15,0,,,,65,fruiting,7,3,"purple coneflower, blazing star, 1:50 pic",Purple coneflower,105,n,n,7,6,open,n,0,na,"y, ripped in half",0,<50,0,0,0,na,<50
7/15/25,12:15,75,cloudy,7/16/25,12:50,82,cloudy,ST,INC,1,partial,middle ,2,15,feeders,5,25,10,19,17,75,0,na,2,75,0,70,5,0,,,,95,flowering,10,3,,Purple coneflower,126,n,n,10,18,control,y,1,na,,0,0,0,0,0,na,0
7/15/25,12:15,75,cloudy,7/16/25,12:50,82,cloudy,ST,INC,1,partial,middle ,2,15,feeders,5,25,10,19,17,75,0,na,2,75,0,70,5,0,,,,95,flowering,10,3,,Purple coneflower,126,n,n,10,13,open,n,0,na,,0,0,0,0,0,na,0
7/15/25,12:19,75,cloudy,7/16/25,12:51,82,cloudy,ST,INC,2,partial,middle ,2,15,feeders,10,20,10,19,17,75,3,"3 INC, 1 SYR",2,75,0,70,5,0,,,,91,pre-flowering,9 - see 3 photos @ 12:19,5,,Common milkweed,179,n,n,10,21,control,y,1,na,,0,0,0,0,0,na,0
7/15/25,12:19,75,cloudy,7/16/25,12:51,82,cloudy,ST,INC,2,partial,middle ,2,15,feeders,10,20,10,19,17,75,3,"2 INC, 1 SYR",2,75,0,70,5,0,,,,91,pre-flowering,9 - see 3 photos @ 12:19,5,,Common milkweed,179,n,n,10,19,open,n,0,na,,0,0,0,0,0,na,0
7/29/25,14:09,91,sunny,7/30/25,13:57,89,sunny,ST,INC,3,full,edge,1,10,birdhouse,15,20,12,19,17,75,0,na,2,75,0,70,5,0,,,,42,vegetative,7,1,,Phlox,123,n,n,8,11,control,y,1,na,,0,0,0,0,0,na,0
7/29/25,14:09,91,sunny,7/30/25,13:57,89,sunny,ST,INC,3,full,edge,1,10,birdhouse,15,20,12,19,17,75,0,na,2,75,0,70,5,0,,,,42,vegetative,7,1,,Phlox,123,n,n,8,11,open,y,1,na,,0,0,0,0,0,na,0
7/29/25,14:12,91,sunny,7/30/25,14:00,89,sunny,ST,INC,4,full,edge,10,20,birdhouse,1,25,15,19,17,75,3,INC,2,75,0,70,5,0,,,,144,post-flowering,7,2,,Phlox,136,y,n,8,9,control,y,1,na,,0,50-200,0,0,0,na,50-200
7/29/25,14:12,91,sunny,7/30/25,14:00,89,sunny,ST,INC,4,full,edge,10,20,birdhouse,1,25,15,19,17,75,3,INC,2,75,0,70,5,0,,,,144,post-flowering,7,2,,Phlox,136,y,n,8,9,open,y,0,na,,0,50-200,0,0,0,na,50-200
8/12/25,12:53,86,sunny,8/13/25,11:38,79,cloudy,ST,INC,1,partial,middle ,2,15,feeders,5,25,10,19,17,75,0,na,2,75,0,70,5,0,,,,94,post-flowering,9,3,"phlox, black-eyed susan, coneflower",Phlox,110,n,n,7,7,control,y,1,na,,0,<50,0,0,0,na,<50
8/12/25,12:53,86,sunny,8/13/25,11:38,79,cloudy,ST,INC,1,partial,middle ,2,15,feeders,5,25,10,19,17,75,0,na,2,75,0,70,5,0,,,,94,post-flowering,9,3,"phlox, black-eyed susan, coneflower",Phlox,110,n,n,7,7,open,n,0,na,,0,<50,0,0,0,na,<50
8/12/25,12:58,86,sunny,8/13/25,11:42,79,cloudy,ST,INC,3,full,edge,1,10,birdhouse,15,20,12,19,17,75,0,na,2,75,0,70,5,0,,,,33,vegetative,9,1,phlox,Phlox,116,n,n,7,6,control,y,1,na,,0,0,0,0,0,na,0
8/12/25,12:58,86,sunny,8/13/25,11:42,79,cloudy,ST,INC,3,full,edge,1,10,birdhouse,15,20,12,19,17,75,0,na,2,75,0,70,5,0,,,,33,vegetative,9,1,phlox,Phlox,116,n,n,7,7,open,n,0,na,,0,0,0,0,0,na,0
8/12/25,12:48,86,sunny,8/13/25,11:39,79,cloudy,ST,SYR,1,partial,middle,3,6,feeder,15,10,10,19,17,75,1,SYR,2,75,0,70,5,0,,,,90,post-flowering,7,2,"purple coneflower, coreopsis",Common milkweed,135,n,n,7,4,control,n,0,n,,0,0,0,0,0,na,0
8/12/25,12:48,86,sunny,8/13/25,11:39,79,cloudy,ST,SYR,1,partial,middle,3,6,feeder,15,10,10,19,17,75,1,SYR,2,75,0,70,5,0,,,,90,post-flowering,7,2,"purple coneflower, coreopsis",Common milkweed,135,n,n,7,5,open,n,0,na,,0,0,0,0,0,na,0
7/1/25,9:20,73,cloudy,7/2/25,9:31,73,sunny,TS,INC,1,partial,edge,6,na,na,30,5,15,25,17,25,2,INC,1,30,0,0,30,0,,,,62,pre-flowering,8,1,,Purple coneflower,84,n,n,10,8,control,y,2,na,,0,0,0,0,0,na,0
7/1/25,9:20,73,cloudy,7/2/25,9:31,73,sunny,TS,INC,1,partial,edge,5,na,na,30,5,15,25,17,25,2,INC,1,30,0,0,30,0,,,,62,pre-flowering,8,1,,Purple coneflower,84,n,n,10,9,open,n,1,na,,0,0,0,0,0,na,0
7/15/25,10:40,70,cloudy,7/16/25,11:12,80,cloudy,TS,INC,3,partial,middle ,1,25,feeder,30,10,15,25,17,25,2,INC,1,30,0,0,30,0,,,,70,vegetative,9,1,,Swamp milkweed,66,n,n,10,22,control,n,2,y,,0,<50,0,0,0,na,<50
7/15/25,10:40,70,cloudy,7/16/25,11:12,80,cloudy,TS,INC,3,partial,middle ,1,25,feeder,30,10,15,25,17,25,2,INC,1,30,0,0,30,0,,,,70,vegetative,9,1,,Swamp milkweed,66,n,n,10,17,open,n,0,na,y,0,<50,0,0,0,na,<50
7/15/25,10:46,70,cloudy,7/16/25,11:11,80,cloudy,TS,INC,4,partial,middle ,4,na,na,30,8,15,25,17,25,3,INC,1,30,0,0,30,0,,,,87,vegetative,11,3,,Swamp milkweed,79,n,n,10,19,control,y,1,na,,0,<50,0,0,0,na,<50
