location,species,num,start_date,start_time,start_temp_F,start_weather,end_date,end_time,end_temp_F,end_weather,sun_exposure,plant_location,lawn_dist_ft,bird_dist_ft,bird_type,building_dist_ft,road_dist_ft,tree_dist_ft,mw_density,nearby_mw_species,patch_diversity,patch_flowering,patch_native,num_mw_sp,total_mw_stems,tub_stems,syr_stems,inc_stems,cur_stems,100m_land_cover,250m_land_cover,250m_canopy,100m_canopy,250m_imperv_surf,100m_imperv_surf,height_cm,phenology,nearby_total,nearby_flowering,flower_identity,tallest_identity,tallest_height_cm,honeydew,sooty_mold,powdery_mildew,cat_age,cat_length_mm,cat_trt,cat_survival,cat_feeding,control_eaten,open_body_visible,interval_myzo,num_myzo,interval_nerii,num_nerii,myzo_leaf,nerii_leaf,interval_other_aphid,num_other_aphid,other_aphid_ID,interval_total_aphid,num_total_aphid,start_fly_poll,start_mite_herb,start_bug_herb,start_ant_pred,start_beetle_herb,start_spider_pred,start_mon_egg,start_mon_larv_herb,start_moth_poll,start_parasitoid,start_lb_pred,start_lb_larv_pred,start_beetle_larv_herb,start_lacewing_egg,start_lacewing_adult_poll,start_earwig_pred,start_tree_cricket_pred,start_katydid_nymph_herb,start_assassin_pred,start_misc_worm,start_wasp_pred,start_bee_poll,start_lacewing_larv_pred,start_fly_larv_pred,start_opiliones_pred,start_sb_pred,end_bee_poll,end_fly_poll,end_beetle_herb,end_lb_pred,end_ant_pred,end_bug_pred,end_bug_herb,end_mon_larv_herb,end_mon_egg,end_lacewing_egg,end_earwig_pred,end_misc_worm,end_moth_poll,end_beetle_larv_herb,end_lacewing_larv_pred,end_spider_pred,end_assassin_pred,end_unk_cat_herb,end_bush_cricket_pred,end_wasp_pred,end_lb_larv_pred,end_fly_larv_pred,end_opiliones_pred,end_tree_cricket_pred,end_sb_pred,end_parasitoid
EB,SYR,4,7/9/25,12:31,80,cloudy,7/10/25,13:58,81,sunny,full ,middle ,0,na,na,15,35,15,4,SYR,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,151,post-flowering,9,1,Common milkweed,Common milkweed,159,n,n,n,7,10,open,n,0,na,n,200-500,500,0,0,5,0,0,0,na,200-500,500,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,1,7/22/25,13:45,74,sunny,7/23/25,12:05,76,cloudy,shade,middle,15,10,pond,30,100,8,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,100,fruiting,6,2,"Cupflower, woodsorrrel",Cup flower,181,n,n,n,4,7,control ,y,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
EB,INC,1,7/22/25,13:45,74,sunny,7/23/25,12:05,76,cloudy,shade,middle,15,10,pond,30,100,8,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,100,fruiting,6,2,"Cupflower, woodsorrrel",Cup flower,181,n,n,n,4,6,open,y,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
EB,INC,2,7/22/25,13:52,74,sunny,7/23/25,12:09,76,cloudy,partial,middle ,8,na,na,15,50,3,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,109,vegetative,4,1,Monarda,Aster,146,n,n,n,4,6,control ,y,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,2,7/22/25,13:52,74,sunny,7/23/25,12:09,76,cloudy,partial,middle ,7,na,na,15,50,3,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,109,vegetative,4,1,Monarda,Aster,146,n,n,n,4,7,open,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,SYR,1,7/22/25,13:57,74,sunny,7/23/25,12:13,76,cloudy,full ,edge,4,na,na,15,25,10,2,SYR,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,115,fruiting,6,2,"Black-eyed susan, yarrow",Common milkweed,152,n,n,n,4,4,control ,y,2,na,n,50-200,200,0,0,0,0,0,0,na,50-200,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EB,SYR,1,7/22/25,13:57,74,sunny,7/23/25,12:13,76,cloudy,full ,edge,3,na,na,15,25,10,2,SYR,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,115,fruiting,6,2,"Black-eyed susan, yarrow",Common milkweed,152,n,n,n,4,6,open,y,0,na,n,50-200,200,0,0,0,0,0,0,na,50-200,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EB,SYR,5,7/22/25,13:40,74,sunny,7/23/25,12:07,76,cloudy,full ,middle ,3,10,pond,20,60,3,0,na,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,47,vegetative,7,0,na,Aster,58,n,n,n,4,7,control ,y,0,na,n,<50,50,0,0,2,0,0,0,na,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,SYR,5,7/22/25,13:40,74,sunny,7/23/25,12:07,76,cloudy,full ,middle ,3,10,pond,20,60,3,0,na,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,47,vegetative,7,0,na,Aster,58,n,n,n,4,6,open,y,1,na,n,<50,50,0,0,2,0,0,0,na,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,2,8/5/25,14:08,81,cloudy,8/6/25,12:35,76,cloudy,partial,middle ,10,na,na,15,50,3,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,125,vegetative,4,2,"Swamp milkweed, aster",Aster,189,n,n,n,8,11,control,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,2,8/5/25,14:08,81,cloudy,8/6/25,12:35,76,cloudy,partial,middle ,9,na,na,15,50,3,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,125,vegetative,4,2,"Swamp milkweed, aster",Aster,189,n,n,n,8,7,open,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,4,8/5/25,14:09,81,cloudy,8/6/25,12:36,76,cloudy,partial ,middle ,5,35,pond,20,60,3,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,130,vegetative,4,2,"Swamp milkweed, aster",Aster,156,n,n,n,8,10,control,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,4,8/5/25,14:09,81,cloudy,8/6/25,12:36,76,cloudy,partial ,middle ,5,35,pond,20,60,3,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,130,vegetative,4,2,"Swamp milkweed, aster",Aster,156,n,n,n,8,13,open,y,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,SYR,2,8/5/25,13:57,82,sunny,8/6/25,12:31,76,cloudy,partial,edge,3,na,na,20,25,10,0,na,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,127,post-flowering,6,0,na,Walnut tree,168,n,y,n,8,7,control,y,0,na,n,0,0,<50,50,0,2,0,0,na,<50,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,SYR,2,8/5/25,13:57,82,sunny,8/6/25,12:31,76,cloudy,partial,edge,2,na,na,20,25,10,0,na,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,127,post-flowering,6,0,na,Walnut tree,168,n,y,n,8,9,open,y,1,na,n,0,0,<50,50,0,2,0,0,na,<50,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,SYR,3,8/5/25,14:00,82,sunny,8/6/25,12:33,76,cloudy,full ,middle ,4,na,na,25,25,15,4,SYR,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,104,vegetative,6,0,na,Common milkweed,124,n,y,n,8,6,control,y,1,na,n,0,0,50-200,200,0,10,0,0,na,50-200,200,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,SYR,3,8/5/25,14:00,82,sunny,8/6/25,12:33,76,cloudy,full ,middle ,3,na,na,25,25,15,4,SYR,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,104,vegetative,6,0,na,Common milkweed,124,n,y,n,8,10,open,y,1,na,n,0,0,50-200,200,0,10,0,0,na,50-200,200,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GT,SYR,1,7/8/25,9:08,74,cloudy,7/9/25,9:16,72,cloudy,full ,edge,1,80,birdhouse,150,60,10,0,na,15,5,50,1,200,0,200,0,0,deciduous forest,deciduous forest,52.14,53.41,3.88,4.62,99,post-flowering,5,0,na,Grass,100,n,n,n,6,12,control ,y,3,na,n,50-200,200,0,0,10,0,0,0,na,50-200,200,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
GT,SYR,1,7/8/25,9:08,74,cloudy,7/9/25,9:16,72,cloudy,full ,edge,1,80,birdhouse,150,60,10,0,na,15,5,50,1,200,0,200,0,0,deciduous forest,deciduous forest,52.14,53.41,3.88,4.62,99,post-flowering,5,0,na,Grass,100,n,n,n,6,7,open,y,1,na,n,50-200,200,0,0,10,0,0,0,na,50-200,200,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
GT,SYR,2,7/8/25,9:12,74,cloudy,7/9/25,9:25,72,cloudy,partial ,edge,1,80,birdhouse,150,25,10,0,na,15,5,50,1,200,0,200,0,0,deciduous forest,deciduous forest,52.14,53.41,3.88,4.62,109,flowering,8,1,Unknown,Grass,132,n,n,n,6,10,control ,y,1,na,n,200-500,500,0,0,10,0,0,0,na,200-500,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GT,SYR,2,7/8/25,9:12,74,cloudy,7/9/25,9:25,72,cloudy,partial ,edge,1,80,birdhouse,150,25,10,0,na,15,5,50,1,200,0,200,0,0,deciduous forest,deciduous forest,52.14,53.41,3.88,4.62,109,flowering,8,1,Unknown,Grass,132,n,n,n,6,11,open,n,0,na,n,200-500,500,0,0,10,0,0,0,na,200-500,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GT,SYR,3,7/22/25,9:20,64,sunny,7/23/25,9:12,68,cloudy,full ,middle ,151,na,na,150,30,10,0,na,15,5,50,1,200,0,200,0,0,deciduous forest,deciduous forest,52.14,53.41,3.88,4.62,116,vegetative,6,0,na,Grass,126,n,n,n,4,5,control ,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GT,SYR,3,7/22/25,9:20,64,sunny,7/23/25,9:12,68,cloudy,full ,middle ,150,na,na,150,30,10,0,na,15,5,50,1,200,0,200,0,0,deciduous forest,deciduous forest,52.14,53.41,3.88,4.62,116,vegetative,6,0,na,Grass,126,n,n,n,4,6,open,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GT,SYR,4,7/22/25,9:22,64,sunny,7/23/25,9:15,68,cloudy,full ,edge,151,na,na,150,30,20,1,SYR,15,5,50,1,200,0,200,0,0,deciduous forest,deciduous forest,52.14,53.41,3.88,4.62,94,post-flowering,11,1,Daisy fleabane,Grass,109,n,n,n,4,9,control ,n,0,n,n,<50,50,0,0,0,0,0,0,na,<50,50,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GT,SYR,4,7/22/25,9:22,64,sunny,7/23/25,9:15,68,cloudy,full ,edge,150,na,na,150,30,20,1,SYR,15,5,50,1,200,0,200,0,0,deciduous forest,deciduous forest,52.14,53.41,3.88,4.62,94,post-flowering,11,1,Daisy fleabane,Grass,109,n,n,n,4,7,open,y,0,na,n,<50,50,0,0,0,0,0,0,na,<50,50,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GT,SYR,1,8/5/25,9:09,63,sunny,8/6/25,9:44,72,cloudy,full ,edge,1,80,birdhouse,150,60,10,0,na,15,5,50,1,200,0,200,0,0,deciduous forest,deciduous forest,52.14,53.41,3.88,4.62,100,fruiting,5,2,"Clover, wild carrot",Grass,77,n,n,n,8,11,control,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GT,SYR,1,8/5/25,9:09,63,sunny,8/6/25,9:44,72,cloudy,full ,edge,1,80,birdhouse,150,60,10,0,na,15,5,50,1,200,0,200,0,0,deciduous forest,deciduous forest,52.14,53.41,3.88,4.62,100,fruiting,5,2,"Clover, wild carrot",Grass,77,n,n,n,8,10,open,y,0,na,n,0,0,0,0,0,0,0,0,na,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GT,SYR,4,8/5/25,9:23,63,sunny,8/6/25,9:47,72,cloudy,full ,edge,153,na,na,150,30,20,1,SYR,15,5,50,1,200,0,200,0,0,deciduous forest,deciduous forest,52.14,53.41,3.88,4.62,95,fruiting,8,1,Daisy fleabane,Grass,111,n,n,n,8,13,control,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GT,SYR,4,8/5/25,9:23,63,sunny,8/6/25,9:47,72,cloudy,full ,edge,152,na,na,150,30,20,1,SYR,15,5,50,1,200,0,200,0,0,deciduous forest,deciduous forest,52.14,53.41,3.88,4.62,95,fruiting,8,1,Daisy fleabane,Grass,111,n,n,n,8,11,open,n,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,INC,1,7/8/25,11:18,80,raining,7/9/25,10:58,75,cloudy,full ,edge,3,8,bath,8,60,15,2,INC,14,10,50,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,74,flowering,1,0,na,Swamp milkweed,50,n,n,n,6,13,control ,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,INC,1,7/8/25,11:18,80,raining,7/9/25,10:58,75,cloudy,full ,edge,3,8,bath,8,60,15,2,INC,14,10,50,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,74,flowering,1,0,na,Swamp milkweed,50,n,n,n,6,11,open,y,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,INC,2,7/8/25,11:20,80,raining,7/9/25,10:55,75,cloudy,partial,edge,4,50,birdhouse,5,80,10,2,INC,14,10,50,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,40,vegetative,9,0,na,Swamp milkweed,39,n,n,n,6,8,control ,y,2,na,n,0,0,<50,50,0,0,0,0,na,<50,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,INC,2,7/8/25,11:20,80,raining,7/9/25,10:55,75,cloudy,partial,edge,4,50,birdhouse,5,80,10,2,INC,14,10,50,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,40,vegetative,9,0,na,Swamp milkweed,39,n,n,n,6,10,open,y,1,na,n,0,0,<50,50,0,0,0,0,na,<50,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,SYR,1,7/8/25,11:09,80,raining,7/9/25,10:49,75,cloudy,full ,edge,1,40,birdhouse,100,150,20,1,SYR,12,7,25,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,92,flowering,5,0,na,Grass,30,n,n,n,6,7,control ,y,1,na,n,<50,50,0,0,5,0,0,0,na,<50,50,0,0,0,2,4,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,10,1,0,2,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,SYR,1,7/8/25,11:09,80,raining,7/9/25,10:49,75,cloudy,full ,edge,1,40,birdhouse,100,150,20,1,SYR,12,7,25,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,92,flowering,5,0,na,Grass,30,n,n,n,6,7,open,n,0,na,n,<50,50,0,0,5,0,0,0,na,<50,50,0,0,0,2,4,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,10,1,0,2,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,SYR,2,7/8/25,11:14,80,raining,7/9/25,10:55,75,cloudy,full ,edge,10,8,bath,8,60,15,7,"5 SYR, 3 INC",12,7,25,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,78,pre-flowering,8,2,"Common milkweed, yarrow",Common milkweed,112,n,n,n,6,7,control ,y,1,na,n,<50,50,0,0,0,0,0,0,na,<50,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,SYR,2,7/8/25,11:14,80,raining,7/9/25,10:55,75,cloudy,full ,edge,10,8,bath,8,60,15,7,"4 SYR, 3 INC",12,7,25,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,78,pre-flowering,8,2,"Common milkweed, yarrow",Common milkweed,112,n,n,n,6,11,open,n,0,na,n,<50,50,0,0,0,0,0,0,na,<50,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,INC,3,7/22/25,11:59,72,sunny,7/23/25,10:45,74,sunny,full,middle,3,8,feeder,25,150,25,0,na,14,10,50,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,102,fruiting,4,2,"Yarrow, purple coneflower",Fruit tree,161,n,n,n,4,6,control ,y,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,INC,3,7/22/25,11:59,72,sunny,7/23/25,10:45,74,sunny,full,middle,3,8,feeder,25,150,25,0,na,14,10,50,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,102,fruiting,4,2,"Yarrow, purple coneflower",Fruit tree,161,n,n,n,4,7,open,n,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,INC,4,7/22/25,12:05,72,sunny,7/23/25,10:52,74,sunny,partial,edge,3,50,birdhouse,8,80,10,0,na,14,10,50,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,na,vegetative,3,0,na,Grape leaf anemone,27,y,n,n,4,9,control ,y,0,na,n,0,0,1000-2000,2000,0,200,0,0,na,1000-2000,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,INC,4,7/22/25,12:05,72,sunny,7/23/25,10:52,74,sunny,partial,edge,3,50,birdhouse,8,80,10,0,na,14,10,50,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,na,vegetative,3,0,na,Grape leaf anemone,27,y,n,n,4,7,open,y,0,na,n,0,0,1000-2000,2000,0,180,0,0,na,1000-2000,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,SYR,3,7/22/25,11:52,72,sunny,7/23/25,10:49,74,sunny,full ,edge,1,30,birdhouse,40,150,15,4,SYR,12,7,25,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,88,vegetative,7,1,Cilantro,Common milkweed,120,n,n,n,4,7,control ,y,1,na,n,<50,50,<50,50,0,0,0,0,na,<50,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HS,SYR,3,7/22/25,11:52,72,sunny,7/23/25,10:49,74,sunny,full ,edge,1,30,birdhouse,40,150,15,4,SYR,12,7,25,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,88,vegetative,7,1,Cilantro,Common milkweed,120,n,n,n,4,7,open,y,1,na,n,<50,50,<50,50,0,0,0,0,na,<50,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HS,SYR,4,7/22/25,12:17,72,sunny,7/23/25,10:41,74,sunny,full ,middle ,8,5,bath,8,70,15,8,"2 INC, 7 TUB",12,7,25,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,130,post-flowering,8,4,"Marigold, yarrow, feverfew, butterfly milkweed",Yarrow,69,n,n,n,4,9,control ,y,1,na,n,<50,50,<50,50,0,0,0,0,na,<50,50,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,9,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,SYR,4,7/22/25,12:17,72,sunny,7/23/25,10:41,74,sunny,full ,middle ,8,5,bath,8,70,15,8,"1 INC, 7 TUB",12,7,25,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,130,post-flowering,8,4,"Marigold, yarrow, feverfew, butterfly milkweed",Yarrow,69,n,n,n,4,6,open,n,0,na,n,<50,50,<50,50,0,0,0,0,na,<50,50,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,9,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
